1	pira0@yahoo.com	INV
1	pira0@yahoo.com	INV
1	pira0@yahoo.com	INV
1	pira0@yahoo.com	ACC
1	pira0@yahoo.com	ACK
1	pira0@yahoo.com	ACK
1	pira0@yahoo.com	ACK
1	pira0@yahoo.com	BYE
1	bob@hotmail.com	INV
1	bob@hotmail.com	INV
1	bob@hotmail.com	INV
1	bob@hotmail.com	INV
1	bob@hotmail.com	ACC
1	bob@hotmail.com	ACK
1	bob@hotmail.com	BYE
1	lilly@sketchyvoip.net	INV
1	lilly@sketchyvoip.net	INV
1	lilly@sketchyvoip.net	INV
1	lilly@sketchyvoip.net	ACC
1	lilly@sketchyvoip.net	ACK
1	lilly@sketchyvoip.net	ACK
1	lilly@sketchyvoip.net	BYE
1	dave19@skype.com	INV
1	dave19@skype.com	INV
1	xeno10@discord.com	INV
1	xeno10@discord.com	INV
1	xeno10@discord.com	INV
1	xeno10@discord.com	INV
1	xeno10@discord.com	ACC
1	xeno10@discord.com	ACK
1	xeno10@discord.com	BYE
1	gale94@discord.com	INV
1	gale94@discord.com	INV
1	gale94@discord.com	ACC
1	gale94@discord.com	ACK
1	gale94@discord.com	ACK
1	gale94@discord.com	BYE
1	umbra27@yahoo.com	INV
1	umbra27@yahoo.com	INV
1	umbra27@yahoo.com	ACC
1	umbra27@yahoo.com	ACK
1	umbra27@yahoo.com	ACK
1	umbra27@yahoo.com	ACK
1	umbra27@yahoo.com	BYE
1	hana0@yahoo.com	INV
1	hana0@yahoo.com	INV
1	hana0@yahoo.com	ACC
1	hana0@yahoo.com	ACC
1	hana0@yahoo.com	ACK
1	hana0@yahoo.com	BYE
1	bob9@hotmail.com	INV
1	bob9@hotmail.com	INV
1	bob9@hotmail.com	INV
1	bob9@hotmail.com	ACC
1	bob9@hotmail.com	ACC
1	bob9@hotmail.com	ACK
1	bob9@hotmail.com	ACK
1	bob9@hotmail.com	ACK
1	bob9@hotmail.com	BYE
2	lilly2@discord.com	INV
2	lilly2@discord.com	INV
2	lilly2@discord.com	ACC
2	lilly2@discord.com	ACC
2	lilly2@discord.com	ACK
2	lilly2@discord.com	ACK
2	lilly2@discord.com	BYE
2	pira2@hotmail.com	INV
2	pira2@hotmail.com	INV
2	pira2@hotmail.com	INV
2	pira2@hotmail.com	ACC
2	pira2@hotmail.com	ACC
2	pira2@hotmail.com	ACK
2	pira2@hotmail.com	ACK
2	pira2@hotmail.com	BYE
2	umbra52@gmail.com	INV
2	umbra52@gmail.com	INV
2	umbra52@gmail.com	ACC
2	umbra52@gmail.com	ACC
2	umbra52@gmail.com	ACK
2	umbra52@gmail.com	ACK
2	umbra52@gmail.com	BYE
2	vic2@skype.com	INV
2	vic2@skype.com	INV
2	vic2@skype.com	ACC
2	vic2@skype.com	ACK
2	vic2@skype.com	ACK
2	vic2@skype.com	BYE
2	lilly821@discord.com	INV
2	lilly821@discord.com	INV
2	lilly821@discord.com	INV
2	lilly821@discord.com	ACC
2	lilly821@discord.com	ACK
2	lilly821@discord.com	BYE
2	jake@gmail.com	INV
2	jake@gmail.com	INV
2	jake@gmail.com	INV
2	jake@gmail.com	ACC
2	jake@gmail.com	ACC
2	jake@gmail.com	ACK
2	jake@gmail.com	BYE
2	tim2@skype.com	INV
2	tim2@skype.com	INV
2	tim2@skype.com	INV
2	tim2@skype.com	ACC
2	tim2@skype.com	ACC
2	tim2@skype.com	ACK
2	tim2@skype.com	ACK
2	tim2@skype.com	ACK
2	tim2@skype.com	BYE
3	umbra8@sketchyvoip.net	INV
3	umbra8@sketchyvoip.net	INV
3	umbra8@sketchyvoip.net	ACC
3	umbra8@sketchyvoip.net	ACC
3	umbra8@sketchyvoip.net	ACK
3	umbra8@sketchyvoip.net	BYE
3	gale@sketchyvoip.net	INV
3	gale@sketchyvoip.net	ACC
3	gale@sketchyvoip.net	ACK
3	gale@sketchyvoip.net	ACK
3	gale@sketchyvoip.net	BYE
3	nora1@sketchyvoip.net	INV
3	nora1@sketchyvoip.net	INV
3	nora1@sketchyvoip.net	INV
3	nora1@sketchyvoip.net	ACC
3	nora1@sketchyvoip.net	ACK
3	nora1@sketchyvoip.net	ACK
3	nora1@sketchyvoip.net	BYE
3	dave563@skype.com	INV
3	dave563@skype.com	INV
3	dave563@skype.com	INV
3	dave563@skype.com	ACC
3	dave563@skype.com	ACC
3	dave563@skype.com	ACK
3	dave563@skype.com	ACK
3	dave563@skype.com	BYE
3	jake804@gmail.com	INV
3	jake804@gmail.com	INV
3	jake804@gmail.com	ACC
3	jake804@gmail.com	ACK
3	jake804@gmail.com	ACK
3	jake804@gmail.com	ACK
3	jake804@gmail.com	BYE
3	carol4@gmail.com	INV
3	carol4@gmail.com	INV
3	carol4@gmail.com	ACC
3	carol4@gmail.com	ACC
3	carol4@gmail.com	ACK
3	carol4@gmail.com	ACK
3	carol4@gmail.com	BYE
3	nora33@hotmail.com	INV
3	nora33@hotmail.com	INV
3	nora33@hotmail.com	ACC
3	nora33@hotmail.com	ACK
3	nora33@hotmail.com	ACK
3	nora33@hotmail.com	BYE
3	ingres@yahoo.com	INV
3	ingres@yahoo.com	INV
3	ingres@yahoo.com	INV
3	ingres@yahoo.com	ACC
3	ingres@yahoo.com	ACC
3	ingres@yahoo.com	ACK
3	ingres@yahoo.com	ACK
3	ingres@yahoo.com	BYE
3	umbra47@yahoo.com	INV
3	umbra47@yahoo.com	INV
3	umbra47@yahoo.com	ACC
3	umbra47@yahoo.com	ACC
3	umbra47@yahoo.com	ACK
3	umbra47@yahoo.com	ACK
3	umbra47@yahoo.com	ACK
3	umbra47@yahoo.com	BYE
3	tim2@sketchyvoip.net	INV
3	tim2@sketchyvoip.net	INV
3	tim2@sketchyvoip.net	INV
3	tim2@sketchyvoip.net	ACC
3	tim2@sketchyvoip.net	ACC
3	tim2@sketchyvoip.net	ACK
3	tim2@sketchyvoip.net	ACK
3	tim2@sketchyvoip.net	ACK
