1	umbra2@sketchyvoip.net	INV
1	umbra2@sketchyvoip.net	INV
1	umbra2@sketchyvoip.net	ACC
1	umbra2@sketchyvoip.net	ACC
1	umbra2@sketchyvoip.net	ACK
1	umbra2@sketchyvoip.net	BYE
1	yarl9@gmail.com	INV
1	yarl9@gmail.com	INV
1	yarl9@gmail.com	INV
1	yarl9@gmail.com	ACC
1	yarl9@gmail.com	ACC
1	yarl9@gmail.com	ACK
1	yarl9@gmail.com	BYE
1	tim7@discord.com	INV
1	tim7@discord.com	INV
1	nora@yahoo.com	INV
1	nora@yahoo.com	ACC
1	nora@yahoo.com	ACC
1	nora@yahoo.com	ACK
1	nora@yahoo.com	ACK
1	nora@yahoo.com	BYE
1	tim02@yahoo.com	INV
1	tim02@yahoo.com	INV
1	tim02@yahoo.com	ACC
1	tim02@yahoo.com	ACC
1	tim02@yahoo.com	ACK
1	tim02@yahoo.com	ACK
1	tim02@yahoo.com	BYE
1	will933@skype.com	INV
1	will933@skype.com	INV
1	evan2@hotmail.com	INV
1	evan2@hotmail.com	INV
1	evan2@hotmail.com	ACC
1	evan2@hotmail.com	ACC
1	evan2@hotmail.com	ACK
1	evan2@hotmail.com	ACK
1	evan2@hotmail.com	ACK
1	evan2@hotmail.com	BYE
1	bob2@skype.com	INV
1	bob2@skype.com	ACC
1	bob2@skype.com	ACC
1	bob2@skype.com	ACK
1	bob2@skype.com	ACK
1	bob2@skype.com	BYE
1	alice0@gmail.com	INV
1	alice0@gmail.com	INV
1	alice0@gmail.com	INV
1	alice0@gmail.com	ACC
1	alice0@gmail.com	ACK
1	alice0@gmail.com	ACK
1	alice0@gmail.com	BYE
2	xeno1@gmail.com	INV
2	xeno1@gmail.com	ACC
2	xeno1@gmail.com	ACK
2	xeno1@gmail.com	BYE
2	zest3@sketchyvoip.net	INV
2	zest3@sketchyvoip.net	INV
2	zest3@sketchyvoip.net	INV
2	zest3@sketchyvoip.net	ACC
2	zest3@sketchyvoip.net	ACC
2	zest3@sketchyvoip.net	ACK
2	zest3@sketchyvoip.net	ACK
2	zest3@sketchyvoip.net	BYE
2	ingres8@skype.com	INV
2	ingres8@skype.com	ACC
2	ingres8@skype.com	ACC
2	ingres8@skype.com	ACK
2	ingres8@skype.com	ACK
2	ingres8@skype.com	ACK
2	ingres8@skype.com	BYE
2	will1@sketchyvoip.net	INV
2	will1@sketchyvoip.net	INV
2	will1@sketchyvoip.net	INV
2	will1@sketchyvoip.net	ACC
2	will1@sketchyvoip.net	ACC
2	will1@sketchyvoip.net	ACK
2	will1@sketchyvoip.net	ACK
2	will1@sketchyvoip.net	BYE
2	evan2@yahoo.com	INV
2	evan2@yahoo.com	INV
2	evan2@yahoo.com	ACC
2	evan2@yahoo.com	ACC
2	evan2@yahoo.com	ACK
2	evan2@yahoo.com	ACK
2	evan2@yahoo.com	BYE
2	jake4@yahoo.com	INV
2	jake4@yahoo.com	INV
2	jake4@yahoo.com	INV
2	jake4@yahoo.com	ACC
2	jake4@yahoo.com	ACK
2	jake4@yahoo.com	ACK
2	jake4@yahoo.com	BYE
2	ozpin@discord.com	INV
2	ozpin@discord.com	ACC
2	ozpin@discord.com	ACK
2	ozpin@discord.com	BYE
3	vic10@sketchyvoip.net	INV
3	vic10@sketchyvoip.net	INV
3	vic10@sketchyvoip.net	ACC
3	vic10@sketchyvoip.net	ACK
3	vic10@sketchyvoip.net	ACK
3	vic10@sketchyvoip.net	ACK
3	vic10@sketchyvoip.net	BYE
3	zest@skype.com	INV
3	zest@skype.com	INV
3	zest@skype.com	INV
3	umbra7@yahoo.com	INV
3	umbra7@yahoo.com	INV
3	umbra7@yahoo.com	INV
3	umbra7@yahoo.com	ACC
3	umbra7@yahoo.com	ACC
3	umbra7@yahoo.com	ACK
3	umbra7@yahoo.com	ACK
3	umbra7@yahoo.com	ACK
3	umbra7@yahoo.com	BYE
3	kely31@gmail.com	INV
3	kely31@gmail.com	INV
3	will5@skype.com	INV
3	will5@skype.com	INV
3	will5@skype.com	INV
3	will5@skype.com	ACC
3	will5@skype.com	ACC
3	will5@skype.com	ACK
3	will5@skype.com	ACK
3	will5@skype.com	ACK
3	will5@skype.com	BYE
3	carol@gmail.com	INV
3	carol@gmail.com	INV
3	carol@gmail.com	INV
3	carol@gmail.com	ACC
3	carol@gmail.com	ACK
3	carol@gmail.com	ACK
3	carol@gmail.com	ACK
3	carol@gmail.com	BYE
3	alice2@skype.com	INV
3	alice2@skype.com	INV
3	evan73@discord.com	INV
3	evan73@discord.com	INV
3	evan73@discord.com	ACC
3	evan73@discord.com	ACK
3	evan73@discord.com	ACK
3	evan73@discord.com	ACK
3	evan73@discord.com	BYE
3	umbra5@sketchyvoip.net	INV
3	umbra5@sketchyvoip.net	INV
3	umbra5@sketchyvoip.net	ACC
3	umbra5@sketchyvoip.net	ACC
3	umbra5@sketchyvoip.net	ACK
3	umbra5@sketchyvoip.net	BYE
3	bob218@yahoo.com	INV
3	bob218@yahoo.com	INV
3	dave@hotmail.com	INV
3	dave@hotmail.com	INV
3	dave@hotmail.com	ACC
3	dave@hotmail.com	ACK
3	dave@hotmail.com	BYE
3	bob@skype.com	INV
3	pira@yahoo.com	INV
3	pira@yahoo.com	INV
3	pira@yahoo.com	INV
3	pira@yahoo.com	ACC
3	pira@yahoo.com	ACC
3	pira@yahoo.com	ACK
3	pira@yahoo.com	ACK
3	pira@yahoo.com	BYE
3	quest4@skype.com	INV
3	quest4@skype.com	INV
3	quest4@skype.com	INV
3	quest4@skype.com	ACC
3	quest4@skype.com	ACK
3	quest4@skype.com	ACK
3	quest4@skype.com	ACK
3	quest4@skype.com	BYE
3	lilly@discord.com	INV
3	lilly@discord.com	INV
3	lilly@discord.com	ACC
3	lilly@discord.com	ACC
3	lilly@discord.com	ACK
3	lilly@discord.com	BYE
3	bob66@skype.com	INV
3	bob66@skype.com	INV
3	bob66@skype.com	ACC
3	bob66@skype.com	ACC
3	bob66@skype.com	ACK
3	bob66@skype.com	BYE
3	kely1@hotmail.com	INV
3	kely1@hotmail.com	ACC
3	kely1@hotmail.com	ACC
3	kely1@hotmail.com	ACK
3	kely1@hotmail.com	ACK
3	kely1@hotmail.com	BYE
3	mark3@gmail.com	INV
3	mark3@gmail.com	INV
3	mark3@gmail.com	INV
3	mark3@gmail.com	ACC
3	mark3@gmail.com	ACK
3	mark3@gmail.com	BYE
3	jake5@sketchyvoip.net	INV
3	jake5@sketchyvoip.net	ACC
3	jake5@sketchyvoip.net	ACC
3	jake5@sketchyvoip.net	ACK
3	jake5@sketchyvoip.net	ACK
3	jake5@sketchyvoip.net	BYE
3	evan@sketchyvoip.net	INV
