1	ozpin7@gmail.com	INV
1	ozpin7@gmail.com	INV
1	ozpin7@gmail.com	ACC
1	ozpin7@gmail.com	ACC
1	ozpin7@gmail.com	ACK
1	ozpin7@gmail.com	ACK
1	ozpin7@gmail.com	ACK
1	ozpin7@gmail.com	BYE
1	will03@discord.com	INV
1	will03@discord.com	ACC
1	will03@discord.com	ACC
1	will03@discord.com	ACK
1	will03@discord.com	BYE
1	pira@gmail.com	INV
1	pira@gmail.com	INV
1	pira@gmail.com	ACC
1	pira@gmail.com	ACK
1	pira@gmail.com	ACK
1	pira@gmail.com	BYE
1	zest32@sketchyvoip.net	INV
1	zest32@sketchyvoip.net	INV
1	zest32@sketchyvoip.net	INV
1	zest32@sketchyvoip.net	ACC
1	zest32@sketchyvoip.net	ACC
1	zest32@sketchyvoip.net	ACK
1	zest32@sketchyvoip.net	ACK
1	zest32@sketchyvoip.net	BYE
1	hana436@hotmail.com	INV
1	hana436@hotmail.com	INV
1	hana436@hotmail.com	INV
1	hana436@hotmail.com	INV
1	hana436@hotmail.com	ACC
1	hana436@hotmail.com	ACC
1	hana436@hotmail.com	ACK
1	hana436@hotmail.com	ACK
1	hana436@hotmail.com	BYE
1	stella@discord.com	INV
1	stella@discord.com	INV
1	stella@discord.com	ACC
1	stella@discord.com	ACK
1	stella@discord.com	ACK
1	stella@discord.com	BYE
1	ingres@hotmail.com	INV
1	ingres@hotmail.com	INV
1	ingres@hotmail.com	INV
1	ingres@hotmail.com	INV
1	ingres@hotmail.com	ACC
1	ingres@hotmail.com	ACK
1	ingres@hotmail.com	BYE
1	pira0@discord.com	INV
1	pira0@discord.com	ACC
1	pira0@discord.com	ACC
1	pira0@discord.com	ACK
1	pira0@discord.com	BYE
1	mark0@gmail.com	INV
1	mark0@gmail.com	INV
1	mark0@gmail.com	INV
1	mark0@gmail.com	ACC
1	mark0@gmail.com	ACK
1	mark0@gmail.com	ACK
1	mark0@gmail.com	BYE
2	hana@sketchyvoip.net	INV
2	hana@sketchyvoip.net	INV
2	hana@sketchyvoip.net	INV
2	hana@sketchyvoip.net	INV
2	hana@sketchyvoip.net	ACC
2	hana@sketchyvoip.net	ACC
2	hana@sketchyvoip.net	ACK
2	hana@sketchyvoip.net	ACK
2	hana@sketchyvoip.net	ACK
2	hana@sketchyvoip.net	BYE
2	hana@sketchyvoip.net	INV
2	hana@sketchyvoip.net	INV
2	hana@sketchyvoip.net	ACC
2	hana@sketchyvoip.net	ACC
2	hana@sketchyvoip.net	ACK
2	hana@sketchyvoip.net	ACK
2	hana@sketchyvoip.net	BYE
2	nora0@yahoo.com	INV
2	nora0@yahoo.com	INV
2	nora0@yahoo.com	ACC
2	nora0@yahoo.com	ACK
2	nora0@yahoo.com	ACK
2	nora0@yahoo.com	ACK
2	nora0@yahoo.com	BYE
2	evan@discord.com	INV
2	evan@discord.com	INV
2	evan@discord.com	INV
2	evan@discord.com	ACC
2	evan@discord.com	ACK
2	evan@discord.com	ACK
2	evan@discord.com	ACK
2	evan@discord.com	BYE
2	ozpin7@sketchyvoip.net	INV
2	ozpin7@sketchyvoip.net	ACC
2	ozpin7@sketchyvoip.net	ACK
2	ozpin7@sketchyvoip.net	BYE
2	vic18@discord.com	INV
2	vic18@discord.com	ACC
2	vic18@discord.com	ACK
2	vic18@discord.com	BYE
2	ingres2@skype.com	INV
2	ingres2@skype.com	INV
2	ingres2@skype.com	INV
2	ingres2@skype.com	ACC
2	ingres2@skype.com	ACK
2	ingres2@skype.com	ACK
2	ingres2@skype.com	BYE
2	rose500@skype.com	INV
2	rose500@skype.com	INV
2	rose500@skype.com	ACC
2	rose500@skype.com	ACK
2	rose500@skype.com	BYE
2	bob46@hotmail.com	INV
2	pira18@skype.com	INV
2	pira18@skype.com	ACC
2	pira18@skype.com	ACK
2	pira18@skype.com	ACK
2	pira18@skype.com	BYE
2	alice56@gmail.com	INV
2	alice56@gmail.com	INV
2	quest42@yahoo.com	INV
2	quest42@yahoo.com	INV
2	quest42@yahoo.com	INV
2	quest42@yahoo.com	ACC
2	quest42@yahoo.com	ACC
2	quest42@yahoo.com	ACK
2	quest42@yahoo.com	ACK
2	quest42@yahoo.com	ACK
2	quest42@yahoo.com	BYE
3	alice@discord.com	INV
3	alice@discord.com	INV
3	alice@discord.com	ACC
3	alice@discord.com	ACC
3	alice@discord.com	ACK
3	alice@discord.com	ACK
3	alice@discord.com	BYE
3	dave8@sketchyvoip.net	INV
3	dave8@sketchyvoip.net	INV
3	dave8@sketchyvoip.net	INV
3	dave8@sketchyvoip.net	INV
3	hana96@skype.com	INV
3	hana96@skype.com	INV
3	hana96@skype.com	INV
3	hana96@skype.com	INV
3	hana96@skype.com	ACC
3	hana96@skype.com	ACC
3	hana96@skype.com	ACK
3	hana96@skype.com	ACK
3	hana96@skype.com	ACK
3	hana96@skype.com	BYE
3	rose26@yahoo.com	INV
3	rose26@yahoo.com	INV
3	rose26@yahoo.com	ACC
3	rose26@yahoo.com	ACK
3	rose26@yahoo.com	BYE
3	yarl70@gmail.com	INV
3	yarl70@gmail.com	INV
3	yarl70@gmail.com	ACC
3	yarl70@gmail.com	ACC
3	yarl70@gmail.com	ACK
3	yarl70@gmail.com	ACK
3	yarl70@gmail.com	BYE
3	xeno7@hotmail.com	INV
3	xeno7@hotmail.com	INV
3	xeno7@hotmail.com	ACC
3	xeno7@hotmail.com	ACK
3	xeno7@hotmail.com	ACK
